,cksum,tifsize,tifname
480,2927515065,1880206094,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/bvrflh9r.tif
481,565167794,561112622,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7gv50rwg.tif
482,1069171566,1864958090,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/j1d6zj33.tif
483,3790516870,565178958,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/z7pqrqt8.tif
484,515827065,568174704,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dibvu7wk.tif
485,4005117838,1857992444,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zgdvrb9w.tif
486,4248517711,568986622,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/krjv00f1.tif
487,1252572783,1847723074,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/u65krjek.tif
488,3648949832,1838954810,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vm3aiozr.tif
489,1200087908,569321880,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5knoo4wn.tif
490,1164850846,569677674,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m9de8lfp.tif
491,2999073707,1838210208,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/fj2w0dh6.tif
492,1110046079,1836659564,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5w9zlffm.tif
493,363661333,571501232,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/463qw8dw.tif
494,253031539,571970022,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/s346wd5e.tif
495,1081538653,1834890092,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/j9l985ny.tif
496,1630496321,572485874,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zc7ildli.tif
497,654390069,1833241680,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/031viy0y.tif
498,1772251687,572727688,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/u7meom9j.tif
499,3353367873,1830899120,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rhzddoik.tif
500,2136844871,1826024908,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/lxyaf2xn.tif
501,804768115,577556792,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vofwrjim.tif
502,1255859055,578585114,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ej3uwuem.tif
503,1315009627,1823440028,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ycisurup.tif
504,428746762,1820973040,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/490ha1o2.tif
505,340648928,579852488,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m7eds370.tif
506,2484296079,583855272,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/y5gpqk88.tif
507,571429214,586327304,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vhbby3u4.tif
508,475504181,1816648054,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/borbyiur.tif
509,2888919593,1804111724,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9dp3he0s.tif
510,1535514773,586522972,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/lbe0p5j8.tif
511,3420907334,1803302950,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/biywg6ya.tif
512,1294832049,591027450,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rqumqnfp.tif
513,1324663133,593704762,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pwhuzgux.tif
514,3637310440,1799212472,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/o1znowe6.tif
515,3424041707,1790666408,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ovd4s9ql.tif
516,1901524968,595601510,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zk2aqndj.tif
517,3775007585,1786475252,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/u1ilphyx.tif
518,2684063136,1782622908,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/oi5ey8w9.tif
519,1180229118,596739594,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/elf4qzl6.tif
520,1996084321,597084680,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/unfx3dqn.tif
521,2118778881,1779474296,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jkma36wx.tif
522,311625034,1817961366,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0fzfg6ye.tif
523,3521456743,599938090,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dd4byepr.tif
524,78955518,1775846800,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rgxs6jj0.tif
525,3955354287,603929714,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vyp2vk45.tif
526,1650065126,605323782,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/q4n9djkb.tif
527,3410765458,1774875824,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/47auhy8b.tif
528,1841005386,605357040,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/uf0adhgl.tif
529,487446761,1771172848,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ncwtlgly.tif
530,3478248246,1763907268,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/maucjg2q.tif
531,661697268,606126714,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ey47f3i3.tif
532,1561791151,606315422,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/xzykifvw.tif
533,676936237,606385422,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/843a784y.tif
534,726020414,1759831552,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/kqkfbp9r.tif
535,50188742,1759281256,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0k015wua.tif
536,1435472910,1758913736,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jvghvndp.tif
537,1646366159,610686846,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/smln7egs.tif
538,2548987293,614573882,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mcmicvq4.tif
539,2345013910,1758823160,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2n1g9qf4.tif
540,1500961073,615204312,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/shk81e70.tif
541,3223096797,1758259980,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mhcm6bc6.tif
542,478942421,616454600,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/lzx87y3b.tif
543,3702332000,1757357628,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jisjvsam.tif
544,243766804,617483958,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/c4foxlee.tif
545,3078489852,1756317546,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9o5z9cju.tif
546,2376023929,1754498318,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/l0e8y3rm.tif
547,2246032198,617658800,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vf2r2xjc.tif
548,3666935395,618470434,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/044bkxsh.tif
549,4228557833,1752376024,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/chhwpvc7.tif
550,2946891545,621336092,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ppfmgi7n.tif
551,489853543,621770894,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nya2tghq.tif
552,124847667,1744982680,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nym6xeiu.tif
553,1997080904,1742039862,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qxnq0rro.tif
554,1173795593,622475828,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wohji03m.tif
555,2075731734,1739256400,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/z9o9gqia.tif
556,1994357951,622509532,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/p3lyj7e4.tif
557,4211163303,1732457728,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/yy0szf2e.tif
558,3399342910,624210378,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eil0j898.tif
559,1346621542,1731312280,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nfdy7m72.tif
560,3317515428,1729634102,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nh8v011o.tif
561,3908129653,625511128,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/l9gam80b.tif
562,1932097925,1727323546,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1627iez3.tif
563,1005895475,626434928,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0yr9mbtd.tif
564,4070990822,1726351150,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7u814p0x.tif
565,1454879273,629548998,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5j511s2k.tif
566,590927383,1723242068,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/y7s665yl.tif
567,3698764717,629844730,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1qvd8x3f.tif
568,3427189879,1714856448,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vd22ll9h.tif
569,4133291664,630378514,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dowcu1iw.tif
570,799657769,1713647754,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qkt5q1n9.tif
571,2953482948,632814530,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ub642c2t.tif
572,3478699416,632944592,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/skcx3we2.tif
573,4188649138,1711575694,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/2dz4vf4b.tif
574,2307989979,638673506,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tecm42k2.tif
575,3915296413,1710418616,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nn0t5nw2.tif
576,515848002,641873210,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dzuwx6cz.tif
577,1210347922,1703952392,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/v44zykf6.tif
578,3419369273,1700067902,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f3fdygql.tif
579,2150450517,642692140,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/d9mbpdgm.tif
580,3671169825,644312262,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/inkybm8l.tif
581,4255314488,1699434150,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jyvfqc7v.tif
582,1653741229,1760923406,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0et0htci.tif
583,3361193297,1695972652,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/d08etf21.tif
584,883457793,649070400,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ojt08ym3.tif
585,3116071875,1692627632,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6ipo89f1.tif
586,2205646521,649197198,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/htkumr6g.tif
587,2359777481,1691109120,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7ykc7nbc.tif
588,1739507469,649335384,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mhcbldm3.tif
589,3400557284,1686236634,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3kfl6a36.tif
590,1349870043,652015576,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/yekc7qmc.tif
591,2749909364,652485798,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6oc3fpd7.tif
592,783666670,1677125026,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/sxdun437.tif
593,2189753290,652592166,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jxro26uk.tif
594,1785574338,1676565590,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m2djwjir.tif
595,2023041418,1673486630,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/yzokv408.tif
596,2414280784,653661462,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/irj3h2lf.tif
597,2620586746,655267788,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/saizsphd.tif
598,3719030978,1670863720,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hv4hn5ef.tif
599,3940555608,655587502,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/uv7cnel3.tif
600,1407474684,1670742000,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/t5ua11qv.tif
601,3510861662,658162154,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/82c126g1.tif
602,4057015539,1670295920,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qoiq5h7l.tif
603,2620241937,1670106378,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/fs92ffsj.tif
604,1491503679,658439928,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ljhglzot.tif
605,2022372617,1667929134,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/uuggf1s7.tif
606,1261968083,659114906,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1ojip5y7.tif
607,4148809161,662660730,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/foxcp30b.tif
608,3976344136,1662074132,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7a6i1quq.tif
609,3381537503,663163316,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/27i0ixtv.tif
610,1979265497,664839538,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/a06ha5mc.tif
611,2741913653,1654532388,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tua20f9r.tif
612,390020763,1658689470,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7ozday6t.tif
613,1000078137,666061092,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/pvidf1yd.tif
614,1758825909,1650348830,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/bvvq09ph.tif
615,581649035,667233458,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zfjn3vb2.tif
616,575729680,1646632606,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/kbvb62g2.tif
617,3248008490,667314818,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nu6sdr36.tif
618,3309807703,670221018,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/877ufg4c.tif
619,740704252,1643714470,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4z546wdp.tif
620,3470609331,671160694,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3294q40o.tif
621,612057299,1643424192,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zxocjpa3.tif
622,3605639267,1642247846,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6x88xj2g.tif
623,3869525058,1640537354,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3gc93k9g.tif
624,2861960983,671430378,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eupw74sq.tif
625,1730159494,673419506,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0wklf5nq.tif
626,125462307,674962148,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/n2em6hq2.tif
627,3667564492,1638264942,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jp3ui890.tif
628,1624826286,1636375170,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/60dak8xn.tif
629,263050621,1635960472,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/bhlyzeyd.tif
630,3173271942,675231356,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/1fybneij.tif
631,4109234817,1635495906,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rslflp8w.tif
632,2927028888,676611640,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ggohs9er.tif
633,756579263,1634449076,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/104cn5ww.tif
634,2037546498,677028584,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/psx2bw9l.tif
635,3161968755,1631052344,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8tn0wx0q.tif
636,3301051016,678964240,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/gajoakab.tif
637,1965295444,1630205016,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/of6yyoqz.tif
638,1189083983,680085494,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7mcv8vjb.tif
639,2725754788,1629358940,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9be78wlj.tif
640,2589309926,680190524,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/yzi4ic35.tif
641,478243919,1628087050,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ca0wlrjg.tif
642,2848556227,680271878,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/s23bhalr.tif
643,374374354,685948942,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/7lm0qvdv.tif
644,1995695055,1626863640,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6gdmbzv8.tif
645,336095155,1624227452,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/eot3lxzz.tif
646,91889270,691759188,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/he0o9kqd.tif
647,999010712,1622594148,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/19lqx994.tif
648,348793191,693353148,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/gjrz5jyd.tif
649,2727218246,1622354980,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wp8p9ngd.tif
650,168767110,693962366,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/u40jq4tz.tif
651,278927118,1621107972,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/muw6gdv4.tif
652,1182840356,696149892,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/x14l2hf4.tif
653,865149672,700504898,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vos6bbk3.tif
654,2734187312,1617239494,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/drqsjnoq.tif
655,841987844,1617041656,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/5cnqesgw.tif
656,3881798777,700934266,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wy78km9x.tif
657,205340274,1614338380,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/idbenwnt.tif
658,447923870,702192646,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/kg8k1bx3.tif
659,4149274056,703631650,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zbw9yqxg.tif
660,2544302811,1611196980,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/du5op057.tif
661,895191896,703837796,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/20oqss1h.tif
662,2948251601,1607246770,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/dg13zmt2.tif
663,3373530759,708760606,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/cpgos0qk.tif
664,3572063528,1607103710,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hxiubwtq.tif
665,3868899581,710396786,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zvjuybn4.tif
666,1138099679,710489304,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ts34c9b5.tif
667,4261228353,1606555634,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/3duoj1f9.tif
668,1988192983,1605197442,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/puat3rm9.tif
669,2684188426,710575396,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/paa5g4er.tif
670,1344207528,1603484314,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8wg601oe.tif
671,1274044168,1602921256,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/f1051qle.tif
672,2120884471,710706576,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/os6q3rzm.tif
673,239527696,1600216528,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/69vaokp6.tif
674,139261752,714256050,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hqcvfq26.tif
675,3979883301,1597527280,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/tgqmwus4.tif
676,1401879266,717212124,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8bt9si2a.tif
677,1137392137,717300640,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/akoar9jx.tif
678,1712267377,1595822246,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/roe2ys04.tif
679,1870510518,717376916,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/li1va79n.tif
680,2448577480,1592482794,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6hy2l2zj.tif
681,1252683177,717499290,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/afib2d6w.tif
682,357845270,1592306684,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/koy99q0b.tif
683,3649056621,1587984582,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6gt1vaty.tif
684,1127951613,1583921188,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/8nj6c8st.tif
685,979808716,719592576,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/v7ev41jq.tif
686,568606240,720497184,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/yyeio0nz.tif
687,1276620851,1580204422,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/99lo98si.tif
688,477236898,721176232,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wqire760.tif
689,2553535445,721905686,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/w0wxu9jb.tif
690,2800044442,1580113924,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9k10x5h3.tif
691,1781750303,1576113832,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/4gbmq39c.tif
692,991991284,724600286,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/llb51rpl.tif
693,434377799,1575298208,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/rogyhl5b.tif
694,132642861,725109726,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/e6l2m8fr.tif
695,699895709,1557408000,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/jkbog4kc.tif
696,4185570352,1556724512,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/mwr9rmlg.tif
697,2745577627,726957966,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ym3gcigf.tif
698,177621806,727610274,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/ve02a0xh.tif
699,3424867981,1556579164,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/o1chmnhv.tif
700,4237546638,727960220,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/o7fpv0ty.tif
701,2907811437,1554460688,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/30rlz658.tif
702,1884497425,1553493172,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/xu92sj8g.tif
703,1611994612,728550894,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/vovxll0a.tif
704,2637304296,730786552,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6m1rccnj.tif
705,1062347644,1553001038,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/r1hqpndi.tif
706,3921102743,731872686,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/w8oohrqb.tif
707,3002956616,735244564,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/0qdpb4f6.tif
708,2762574320,1552697720,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/wwcx4ccw.tif
709,1148279015,1552666562,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/grn5gg26.tif
710,2568567035,735524430,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/6j975z2c.tif
711,4089378152,1552435648,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/m2oe3tjp.tif
712,3397289818,1551441906,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/v52wl5qc.tif
713,4205220028,736063938,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qpmevu5z.tif
714,2212222251,1546219610,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/i0aosocx.tif
715,2863848769,737408604,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/qd13tjpf.tif
716,93648700,737573540,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/uucqw2cn.tif
717,1710942076,1542868062,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/hzkjmspt.tif
718,1539948219,1541642584,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/9w4g5nlb.tif
719,487602684,737745088,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/nzzj4jxd.tif
720,1963916739,1541316758,/home/broug/Desktop/visiomel-melanoma-runtime/notebooks/../data/originals/zla26pnn.tif
